PV,wind,electrical load
0.242,0.01,63854.39
0.035,0.011,62346.43
0.0,0.012,62404.17
0.0,0.024,65245.79
0.0,0.032,66305.21
0.0,0.038,65403.4
0.0,0.044,62495.26
0.0,0.043,58869.32
0.0,0.026,55143.31
0.0,0.015,51786.69
0.0,0.022,48747.87
0.0,0.042,46749.8
0.0,0.042,46031.69
0.0,0.027,45732.96
0.0,0.034,46937.75
0.0,0.056,49697.16
0.0,0.064,55619.64
0.006,0.06,62250.09
0.053,0.041,64995.1
0.138,0.022,65420.22
0.259,0.016,65783.77
0.286,0.025,65759.79
0.23,0.028,65296.16
0.147,0.023,64139.11
0.067,0.018,61789.19
0.004,0.016,60928.78
0.0,0.014,61111.34
0.0,0.015,63539.86
0.0,0.022,64066.96
0.0,0.03,62583.34
0.0,0.042,59478.22
0.0,0.063,55041.59
0.0,0.083,51551.65
0.0,0.092,48334.3
0.0,0.11,45662.21
0.0,0.111,43915.9
0.0,0.097,42461.14
0.0,0.092,41689.89
0.0,0.085,41658.62
0.0,0.077,41904.62
0.0,0.07,42733.39
0.034,0.055,45435.43
0.207,0.039,48100.93
0.396,0.035,50914.11
0.499,0.041,52843.81
0.523,0.052,53725.1
0.427,0.048,54150.26
0.225,0.039,52393.71
0.061,0.035,50501.78
0.005,0.024,49352.74
0.0,0.016,50043.37
0.0,0.019,53796.73
0.0,0.024,55110.1
0.0,0.03,53317.25
0.0,0.024,51023.42
0.0,0.016,47803.16
0.0,0.005,45985.34
0.0,0.006,42918.67
0.0,0.012,40168.43
0.0,0.02,38205.82
0.0,0.03,37386.97
0.0,0.028,36894.03
0.0,0.016,37105.06
0.0,0.009,37110.48
0.0,0.015,37560.85
0.002,0.029,39142.7
0.02,0.036,41573.84
0.031,0.056,45365.63
0.037,0.082,47426.01
0.054,0.103,49541.52
0.061,0.108,50713.45
0.058,0.111,48763.76
0.027,0.107,46294.77
0.001,0.119,45691.8
0.0,0.145,47169.22
0.0,0.161,51190.53
0.0,0.164,53571.6
0.0,0.159,52271.59
0.0,0.144,50791.3
0.0,0.121,48743.92
0.0,0.108,48206.34
0.0,0.11,46062.41
0.0,0.149,43445.04
0.0,0.212,41802.34
0.0,0.261,41024.48
0.0,0.292,41159.97
0.0,0.296,42652.73
0.0,0.262,45971.29
0.0,0.222,53192.71
0.012,0.179,59941.9
0.084,0.105,63092.77
0.236,0.06,63871.11
0.476,0.04,64674.91
0.493,0.035,65824.15
0.446,0.03,66275.28
0.311,0.041,65445.18
0.13,0.083,63599.62
0.011,0.13,62681.71
0.0,0.168,62209.95
0.0,0.172,65626.11
0.0,0.152,66175.43
0.0,0.14,64561.6
0.0,0.168,61530.97
0.0,0.233,57939.43
0.0,0.263,54714.33
0.0,0.257,50597.61
0.0,0.265,46858.0
0.0,0.265,45230.47
0.0,0.24,44231.46
0.0,0.204,43848.61
0.0,0.212,45196.19
0.0,0.206,48368.33
0.0,0.2,54203.26
0.0,0.149,60573.29
0.017,0.072,63041.98
0.038,0.034,63093.99
0.063,0.067,63664.53
0.075,0.07,63887.07
0.066,0.038,63133.12
0.043,0.024,63435.19
0.015,0.024,62316.18
0.0,0.015,62579.09
0.0,0.012,62865.04
0.0,0.015,65207.1
0.0,0.017,65978.54
0.0,0.02,65810.49
0.0,0.025,61669.34
0.0,0.015,57756.46
0.0,0.006,54836.07
0.0,0.008,51129.88
0.0,0.011,47748.75
0.0,0.012,45848.44
0.0,0.017,45895.71
0.0,0.02,46423.2
0.0,0.022,47381.23
0.0,0.029,49680.17
0.0,0.045,55805.65
0.0,0.061,61450.0
0.005,0.04,65296.52
0.016,0.024,65704.94
0.025,0.017,65719.33
0.03,0.013,66130.91
0.031,0.009,66508.66
0.025,0.006,66712.42
0.012,0.011,64984.93
0.0,0.024,64639.25
0.0,0.036,64386.69
0.0,0.059,66763.87
0.0,0.086,67036.33
0.0,0.088,65467.86
0.0,0.075,62519.96
0.0,0.066,58883.86
0.0,0.058,55645.23
0.0,0.05,51899.43
0.0,0.032,47996.89
0.0,0.03,46405.64
0.0,0.035,45260.32
0.0,0.03,45932.15
0.0,0.043,46666.5
0.0,0.075,49099.83
0.0,0.082,55894.31
0.007,0.078,62298.36
0.057,0.072,65273.25
0.134,0.092,65858.32
0.313,0.091,66872.83
0.29,0.071,68332.52
0.132,0.047,69037.88
0.041,0.022,68363.19
0.012,0.012,66647.54
0.0,0.008,66443.28
0.0,0.009,65943.38
0.0,0.023,67401.96
0.0,0.051,67634.57
0.0,0.067,66101.81
0.0,0.051,62999.32
0.0,0.038,58901.91
0.0,0.038,55711.91
0.0,0.05,51770.18
0.0,0.062,48802.04
0.0,0.064,47235.5
0.0,0.065,45991.02
0.0,0.069,45965.96
0.0,0.078,47036.45
0.0,0.096,49389.24
0.0,0.125,54584.63
0.0,0.152,61968.33
0.007,0.169,65091.31
0.012,0.216,66204.66
0.026,0.27,67107.66
0.037,0.279,67199.88
0.028,0.245,66869.86
0.013,0.183,65902.12
0.003,0.125,63682.99
0.0,0.103,62855.5
0.0,0.095,62927.23
0.0,0.088,65015.62
0.0,0.091,64630.14
0.0,0.1,63007.54
0.0,0.103,59875.82
0.0,0.098,56274.99
0.0,0.088,52804.32
0.0,0.075,50041.33
0.0,0.056,46741.6
0.0,0.04,45499.87
0.0,0.025,44004.73
0.0,0.011,43916.04
0.0,0.01,44072.05
0.0,0.01,44886.52
0.0,0.01,45244.99
0.0,0.01,47732.02
0.018,0.01,50588.39
0.053,0.017,53801.73
0.1,0.019,55616.55
0.152,0.017,56180.41
0.246,0.02,56369.69
0.223,0.022,55341.89
0.087,0.023,53508.34
0.002,0.024,52546.91
0.0,0.028,52918.47
0.0,0.03,55932.22
0.0,0.028,56520.32
0.0,0.026,54802.18
0.0,0.026,52192.46
0.0,0.03,48892.4
0.0,0.038,47518.94
0.0,0.047,45188.96
0.0,0.054,42799.58
0.0,0.056,41266.46
0.0,0.055,39896.71
0.0,0.053,39971.2
0.0,0.053,40028.41
0.0,0.06,40150.85
0.0,0.074,40096.69
0.0,0.07,40619.39
0.021,0.059,43052.07
0.055,0.051,46609.09
0.079,0.05,48756.31
0.082,0.034,50959.45
0.063,0.022,52505.82
0.038,0.019,50788.18
0.012,0.021,49468.43
0.0,0.029,49475.01
0.0,0.035,49960.49
0.0,0.037,53525.72
0.0,0.042,54893.8
0.0,0.045,53206.97
0.0,0.038,51537.99
0.0,0.032,48842.37
0.0,0.027,48493.21
0.0,0.022,46933.81
0.0,0.016,44997.47
0.0,0.013,42916.21
0.0,0.012,42502.37
0.0,0.011,42704.1
0.0,0.011,43840.23
0.0,0.011,46126.93
0.0,0.011,52276.81
0.001,0.01,59580.14
0.022,0.01,63138.5
0.043,0.009,63930.85
0.053,0.009,64729.64
0.047,0.01,65475.36
0.038,0.008,65880.39
0.024,0.006,65440.29
0.009,0.004,63824.25
0.0,0.009,63294.12
0.0,0.019,63659.11
0.0,0.035,66396.18
0.0,0.059,66825.22
0.0,0.087,65717.23
0.0,0.118,62738.14
0.0,0.151,59330.51
0.0,0.163,56042.89
0.0,0.166,53133.91
0.0,0.157,49845.92
0.0,0.131,47556.5
0.0,0.106,46537.49
0.0,0.088,46714.85
0.0,0.075,48033.67
0.0,0.067,50594.9
0.0,0.06,56716.28
0.009,0.05,63537.83
0.102,0.034,66694.02
0.181,0.022,66700.87
0.18,0.027,67175.06
0.117,0.042,68067.3
0.083,0.054,68376.79
0.103,0.063,68394.29
0.086,0.085,66265.36
0.002,0.135,65719.06
0.0,0.198,65671.8
0.0,0.234,67856.98
0.0,0.25,67330.17
0.0,0.269,66304.79
0.0,0.278,63762.04
0.0,0.279,60020.41
0.0,0.298,56996.46
0.0,0.317,53346.88
0.0,0.301,50145.74
0.0,0.306,47841.39
0.0,0.32,46837.58
0.0,0.329,47116.75
0.0,0.352,48189.12
0.0,0.392,50403.5
0.0,0.426,55357.09
0.0,0.436,62348.35
0.013,0.397,65361.38
0.039,0.314,65431.67
0.075,0.235,65887.94
0.091,0.262,65671.83
0.068,0.421,65381.64
0.039,0.407,64760.46
0.012,0.317,63515.91
0.0,0.251,64082.94
0.0,0.189,64129.85
0.0,0.137,67427.72
0.0,0.103,67695.35
0.0,0.083,66267.17
0.0,0.071,63116.04
0.0,0.061,59312.24
0.0,0.048,55847.05
0.0,0.045,51951.83
0.0,0.064,49184.6
0.0,0.082,47196.64
0.0,0.087,45547.63
0.0,0.08,46098.33
0.0,0.078,46812.86
0.0,0.088,49098.32
0.0,0.097,54648.14
0.0,0.101,61977.0
0.016,0.088,64988.96
0.041,0.056,65406.75
0.062,0.03,65999.87
0.069,0.019,66057.7
0.059,0.014,66568.6
0.038,0.009,66160.42
0.013,0.008,64244.33
0.0,0.015,63571.48
0.0,0.02,63548.34
0.0,0.019,66147.27
0.0,0.018,66153.61
0.0,0.017,65095.71
0.0,0.017,62197.97
0.0,0.019,58440.19
0.0,0.02,55401.34
0.0,0.017,52697.55
0.0,0.012,48505.79
0.0,0.013,45988.0
0.0,0.013,45067.68
0.0,0.012,45525.75
0.0,0.011,46912.6
0.0,0.012,49570.03
0.0,0.013,54830.12
0.0,0.014,61568.58
0.005,0.013,64953.43
0.017,0.009,65560.04
0.029,0.006,65842.26
0.034,0.005,66364.31
0.028,0.006,66006.84
0.017,0.009,64679.69
0.004,0.013,62805.9
0.0,0.014,62208.88
0.0,0.012,62114.03
0.0,0.019,64370.36
0.0,0.031,63926.72
0.0,0.038,62119.5
0.0,0.04,59415.55
0.0,0.043,55629.63
0.0,0.043,52821.41
0.0,0.047,48849.92
0.0,0.061,45686.09
0.0,0.072,43338.42
0.0,0.082,41618.9
0.0,0.086,42092.1
0.0,0.077,42384.17
0.0,0.067,42242.25
0.0,0.06,42860.07
0.001,0.051,45599.08
0.029,0.035,49178.31
0.054,0.019,52058.3
0.072,0.015,53702.89
0.072,0.018,54768.81
0.054,0.018,54809.54
0.036,0.011,53634.42
0.012,0.003,51957.57
0.0,0.009,51199.71
0.0,0.023,52234.19
0.0,0.039,54822.44
0.0,0.059,55608.36
0.0,0.076,54653.28
0.0,0.098,51732.17
0.0,0.14,48807.87
0.0,0.168,47735.98
0.0,0.19,45216.2
0.0,0.195,42331.01
0.0,0.179,40298.41
0.0,0.153,39464.44
0.0,0.13,39855.33
0.0,0.139,40170.54
0.0,0.151,40460.84
0.0,0.162,40605.01
0.0,0.265,42107.15
0.01,0.136,44355.43
0.047,0.084,47256.0
0.055,0.104,49513.64
0.035,0.097,51592.66
0.023,0.091,52450.72
0.027,0.088,51049.42
0.025,0.086,49880.32
0.0,0.111,49785.72
0.0,0.147,51016.71
0.0,0.184,54520.74
0.0,0.226,56165.95
0.0,0.317,55340.99
0.0,0.399,53025.07
0.0,0.419,50841.15
0.0,0.397,50268.99
0.0,0.396,48480.14
0.0,0.396,46441.27
0.0,0.384,44769.04
0.0,0.359,43900.76
0.0,0.336,44351.44
0.0,0.321,45639.36
0.0,0.331,48482.04
0.0,0.329,55629.11
0.0,0.307,62924.27
0.005,0.247,67690.04
0.015,0.227,67702.15
0.017,0.295,68259.84
0.018,0.361,68951.43
0.019,0.397,69401.64
0.023,0.413,68365.06
0.016,0.418,67243.31
0.0,0.453,66702.65
0.0,0.476,66779.68
0.0,0.493,68575.61
0.0,0.505,67944.3
0.0,0.511,66486.96
0.0,0.513,63285.77
0.0,0.511,59692.59
0.0,0.493,56190.73
0.0,0.472,51562.34
0.0,0.449,49471.75
0.0,0.43,47331.22
0.0,0.43,45989.11
0.0,0.398,46226.16
0.0,0.389,47058.01
0.0,0.366,49216.56
0.0,0.327,55317.62
0.001,0.275,62302.17
0.062,0.21,65292.27
0.163,0.229,66153.36
0.25,0.272,66994.82
0.328,0.273,67459.5
0.345,0.226,67311.04
0.235,0.195,67084.24
0.082,0.134,65706.73
0.0,0.1,65249.76
0.0,0.081,65094.53
0.0,0.072,66832.36
0.0,0.06,67025.59
0.0,0.051,65598.49
0.0,0.045,62312.98
0.0,0.035,58963.04
0.0,0.025,55763.16
0.0,0.018,51793.87
0.0,0.017,48376.7
0.0,0.018,46500.88
0.0,0.018,45285.9
0.0,0.016,45655.73
0.0,0.014,47100.35
0.0,0.016,49700.61
0.0,0.018,54992.98
0.0,0.018,61503.11
0.033,0.014,65319.48
0.085,0.01,66015.64
0.144,0.007,66764.95
0.18,0.007,67347.56
0.195,0.012,67425.55
0.153,0.025,67387.84
0.069,0.059,66021.51
0.0,0.127,65813.53
0.0,0.196,65834.14
0.0,0.217,67487.5
0.0,0.218,66954.95
0.0,0.216,65578.57
0.0,0.206,62650.64
0.0,0.194,59104.45
0.0,0.189,55946.57
0.0,0.169,51970.33
0.0,0.147,49445.61
0.0,0.13,47597.35
0.0,0.101,46404.43
0.0,0.08,46408.63
0.0,0.078,47096.39
0.0,0.08,50068.36
0.0,0.09,56142.78
0.0,0.095,62498.56
0.02,0.085,65883.61
0.055,0.053,67235.35
0.083,0.026,67892.94
0.092,0.018,67932.49
0.074,0.017,68165.88
0.044,0.015,68237.62
0.011,0.016,66798.78
0.0,0.019,66676.47
0.0,0.015,66636.83
0.0,0.012,68179.85
0.0,0.01,68273.62
0.0,0.008,67126.61
0.0,0.015,63681.01
0.0,0.029,60397.61
0.0,0.039,57282.41
0.0,0.039,54045.75
0.0,0.037,50762.59
0.0,0.036,48647.39
0.0,0.038,47762.46
0.0,0.04,47899.86
0.0,0.042,49183.98
0.0,0.041,51041.31
0.0,0.036,56363.91
0.0,0.027,63241.39
0.017,0.017,67404.94
0.05,0.02,68057.14
0.099,0.034,68637.57
0.139,0.042,69324.16
0.144,0.046,69722.29
0.09,0.051,69153.97
0.033,0.057,67672.38
0.0,0.059,66694.67
0.0,0.051,67075.03
0.0,0.04,68624.0
0.0,0.033,68556.78
0.0,0.03,67075.48
0.0,0.028,63775.15
0.0,0.026,60436.0
0.0,0.027,56780.17
0.0,0.033,53541.14
0.0,0.04,50360.43
0.0,0.04,48059.34
0.0,0.038,47039.63
0.0,0.048,46374.41
0.0,0.058,45616.71
0.0,0.063,46768.9
0.0,0.067,47173.67
0.0,0.077,49173.79
0.007,0.075,52566.98
0.035,0.089,55407.8
0.049,0.092,58135.55
0.073,0.101,59276.96
0.086,0.113,59870.81
0.039,0.116,58623.11
0.013,0.121,57431.43
0.0,0.153,56571.21
0.0,0.203,57172.35
0.0,0.208,59153.46
0.0,0.182,59337.74
0.0,0.162,58278.16
0.0,0.15,55625.17
0.0,0.139,52945.38
0.0,0.119,51015.76
0.0,0.101,48027.47
0.0,0.094,45325.01
0.0,0.093,43462.43
0.0,0.088,42264.98
0.0,0.079,42242.88
0.0,0.069,42032.75
0.0,0.059,42257.71
0.0,0.048,41767.03
0.0,0.041,43172.49
0.002,0.034,45443.93
0.012,0.029,49403.09
0.026,0.026,52417.99
0.043,0.025,55160.77
0.05,0.025,56998.81
0.044,0.027,55845.84
0.025,0.036,54500.14
0.0,0.058,54201.99
0.0,0.079,54947.35
0.0,0.081,57365.05
0.0,0.07,58292.32
0.0,0.045,57129.02
0.0,0.024,55108.39
0.0,0.015,52864.11
0.0,0.02,52570.36
0.0,0.033,50214.82
0.0,0.053,47568.91
0.0,0.07,45652.1
0.0,0.077,45158.52
0.0,0.084,45180.6
0.0,0.09,46201.26
0.0,0.089,49100.5
0.0,0.085,55862.18
0.0,0.086,63516.65
0.04,0.079,67656.47
0.163,0.067,68543.46
0.356,0.055,69561.73
0.37,0.046,70061.03
0.333,0.042,70283.61
0.204,0.039,69687.42
0.061,0.042,67774.09
0.0,0.047,67459.16
0.0,0.06,67445.66
0.0,0.08,68644.56
0.0,0.107,68322.19
0.0,0.135,67167.12
0.0,0.156,64175.4
0.0,0.167,60699.13
0.0,0.169,57873.89
0.0,0.168,53673.38
0.0,0.172,50776.27
0.0,0.188,48804.34
0.0,0.214,47344.77
0.0,0.236,46917.49
0.0,0.248,47954.75
0.0,0.252,50205.71
0.0,0.261,55591.69
0.0,0.259,62414.76
0.001,0.238,66144.78
0.008,0.202,67411.7
0.011,0.167,68231.48
0.01,0.152,68795.54
0.01,0.153,68783.19
0.009,0.18,68355.83
0.0,0.234,66753.73
0.0,0.288,66371.42
0.0,0.315,66791.11
0.0,0.321,68411.68
0.0,0.324,67974.54
0.0,0.338,67287.29
0.0,0.363,64622.7
0.0,0.395,61141.95
0.0,0.43,57593.36
0.0,0.463,53927.48
0.0,0.479,50445.52
0.0,0.45,48225.54
0.0,0.495,47582.8
0.0,0.525,47289.54
0.0,0.548,48037.6
0.0,0.498,50598.44
0.0,0.461,56909.12
0.0,0.416,64216.75
0.006,0.364,67829.34
0.021,0.343,68760.19
0.033,0.317,69280.43
0.069,0.297,69477.54
0.1,0.283,69851.21
0.07,0.274,69328.21
0.007,0.291,68203.3
0.0,0.29,67758.37
0.0,0.27,67787.2
0.0,0.277,69874.81
0.0,0.245,69575.59
0.0,0.226,68237.53
0.0,0.233,65580.94
0.0,0.236,61381.79
0.0,0.242,57647.81
0.0,0.242,54087.08
0.0,0.247,51766.22
0.0,0.247,49271.35
0.0,0.251,47792.24
0.0,0.264,48271.86
0.0,0.274,49223.74
0.0,0.27,51266.92
0.0,0.293,56594.79
0.0,0.329,64165.04
0.001,0.326,67328.26
0.002,0.29,67092.3
0.004,0.286,68044.0
0.01,0.274,68322.73
0.043,0.262,68874.71
0.103,0.279,68302.26
0.056,0.303,66833.65
0.0,0.331,66869.67
0.0,0.359,66986.67
0.0,0.391,68549.19
0.0,0.426,68734.51
0.0,0.463,67528.47
0.0,0.508,65005.84
0.0,0.5,61507.09
0.0,0.429,58499.11
0.0,0.449,55151.78
0.0,0.491,52644.94
0.0,0.491,49811.34
0.0,0.532,48592.58
0.0,0.594,48264.46
0.0,0.584,49303.98
0.0,0.549,52024.17
0.0,0.522,57172.72
0.0,0.51,63528.68
0.004,0.488,67335.15
0.013,0.495,68388.57
0.016,0.526,68709.93
0.025,0.546,69009.54
0.029,0.548,68599.36
0.018,0.553,68108.45
0.003,0.537,66433.45
0.0,0.501,65351.61
0.0,0.433,65464.24
0.0,0.367,67407.7
0.0,0.333,66273.93
0.0,0.28,65057.88
0.0,0.25,62521.16
0.0,0.218,59040.23
0.0,0.194,56027.86
0.0,0.172,53079.07
0.0,0.202,50316.09
0.0,0.278,48363.19
0.0,0.276,47187.74
0.0,0.236,46364.72
0.0,0.168,45994.62
0.0,0.121,46118.19
0.0,0.104,45850.63
0.0,0.074,48179.99
0.039,0.05,51909.14
0.112,0.041,55431.95
0.162,0.037,57536.1
0.165,0.03,58499.17
0.144,0.02,59181.26
0.092,0.012,57813.76
0.029,0.009,56618.82
0.0,0.013,56208.04
0.0,0.028,56979.4
0.0,0.053,59534.83
0.0,0.076,59685.55
0.0,0.093,58987.99
0.0,0.107,56461.27
0.0,0.114,53362.0
0.0,0.106,51829.61
0.0,0.114,49687.87
0.0,0.116,47119.71
0.0,0.103,45829.71
0.0,0.084,44431.51
0.0,0.078,43723.53
0.0,0.092,43328.66
0.0,0.118,43556.18
0.0,0.141,43189.34
0.0,0.146,44154.01
0.001,0.126,46524.97
0.009,0.088,50106.81
0.019,0.06,53506.68
0.023,0.048,56375.56
0.019,0.04,57867.67
0.01,0.037,56687.34
0.001,0.039,54795.57
0.0,0.047,54435.81
0.0,0.06,54803.87
0.0,0.082,57722.32
0.0,0.119,58651.77
0.0,0.176,57927.65
0.0,0.208,56608.62
0.0,0.208,54649.47
0.0,0.18,53939.99
0.0,0.155,51926.4
0.0,0.136,48551.31
0.0,0.115,46839.59
0.0,0.095,46488.72
0.0,0.077,46504.02
0.0,0.077,47411.61
0.0,0.087,49776.57
0.0,0.103,57141.01
0.0,0.111,63970.61
0.004,0.115,67675.89
0.017,0.122,69456.84
0.044,0.177,69658.77
0.076,0.225,69939.19
0.128,0.209,69897.61
0.128,0.151,69738.26
0.046,0.109,68429.32
0.0,0.094,68403.95
0.0,0.081,68209.49
0.0,0.075,70705.7
0.0,0.08,70203.9
0.0,0.099,69144.16
0.0,0.147,66332.54
0.0,0.227,63001.4
0.0,0.288,60541.54
0.0,0.303,57173.6
0.0,0.309,54641.15
0.0,0.312,52849.02
0.0,0.312,51788.13
0.0,0.307,51620.52
0.0,0.336,52080.3
0.0,0.377,54272.08
0.0,0.373,59803.84
0.0,0.384,65779.96
0.038,0.348,69708.22
0.099,0.397,70513.02
0.109,0.549,70680.2
0.088,0.594,70166.76
0.05,0.579,69679.96
0.021,0.627,69606.32
0.003,0.625,68244.45
0.0,0.594,68331.76
0.0,0.601,68407.53
0.0,0.636,70891.97
0.0,0.671,71241.29
0.0,0.689,70427.08
0.0,0.674,67026.76
0.0,0.643,64543.7
0.0,0.597,61634.64
0.0,0.504,58104.76
0.0,0.446,55850.01
0.0,0.412,53642.32
0.0,0.431,52143.93
0.0,0.427,52195.32
0.0,0.481,52410.89
0.0,0.775,54610.31
0.0,0.888,59733.5
0.0,0.886,65753.4
0.002,0.872,69985.32
0.013,0.841,71364.28
0.028,0.81,72359.35
0.06,0.779,72254.68
0.106,0.765,72090.07
0.061,0.732,71097.48
0.009,0.679,69670.52
0.0,0.663,69010.06
0.0,0.644,69211.03
0.0,0.597,71376.9
0.0,0.546,71037.47
0.0,0.487,69735.91
0.0,0.476,66468.79
0.0,0.456,63119.95
0.0,0.476,60616.03
0.0,0.455,57677.11
0.0,0.423,55712.13
0.0,0.39,53234.16
0.0,0.437,51580.91
0.0,0.47,51268.23
0.0,0.469,51918.67
0.0,0.437,54483.71
0.0,0.516,59633.34
0.0,0.557,66215.08
0.064,0.511,69426.93
0.295,0.445,70755.44
0.4,0.371,71420.46
0.419,0.339,71394.33
0.37,0.295,70748.64
0.225,0.303,70360.39
0.031,0.31,68507.95
0.0,0.262,68133.14
0.0,0.206,68408.8
0.0,0.184,70450.59
0.0,0.159,70135.44
0.0,0.129,69173.43
0.0,0.096,66014.56
0.0,0.09,63090.93
0.0,0.111,60375.14
0.0,0.116,57191.51
0.0,0.146,55083.08
0.0,0.2,53249.78
0.0,0.224,51967.91
0.0,0.203,51310.67
0.0,0.177,51940.23
0.0,0.135,53829.23
0.0,0.118,58028.56
0.0,0.134,64273.47
0.009,0.171,68191.21
0.031,0.181,69635.7
0.063,0.176,70307.16
0.067,0.139,69655.21
0.052,0.135,69107.59
0.032,0.195,68293.46
0.009,0.257,66401.98
0.0,0.298,65824.91
0.0,0.34,66142.38
0.0,0.379,68276.56
0.0,0.414,67671.68
0.0,0.441,66183.31
0.0,0.431,63484.91
0.0,0.433,59915.13
0.0,0.43,57701.88
0.0,0.402,55212.14
0.0,0.391,52868.17
0.0,0.399,50646.59
0.0,0.413,48886.38
0.0,0.472,48083.84
0.0,0.546,48470.21
0.0,0.495,48831.35
0.0,0.47,49308.93
0.0,0.443,51235.31
0.013,0.41,54574.17
0.062,0.375,57981.69
0.105,0.335,60303.71
0.096,0.271,61209.99
0.076,0.222,61551.88
0.056,0.198,59843.99
0.027,0.206,58651.73
0.0,0.219,58549.56
0.0,0.236,59161.53
0.0,0.245,61695.93
0.0,0.291,62450.64
0.0,0.36,61322.25
0.0,0.361,58726.92
0.0,0.347,56027.43
0.0,0.33,55063.2
0.0,0.303,52905.55
0.0,0.273,50656.26
0.0,0.242,48605.14
0.0,0.229,47161.49
0.0,0.178,46216.66
0.0,0.123,46305.68
0.0,0.09,46462.73
0.0,0.081,46065.6
0.0,0.075,47707.38
0.023,0.066,50006.38
0.087,0.051,53717.61
0.155,0.029,56060.13
0.208,0.016,57659.28
0.179,0.012,58650.16
0.115,0.009,57537.88
0.021,0.025,56216.85
0.0,0.06,56054.16
0.0,0.106,56618.21
0.0,0.155,59939.8
0.0,0.183,60111.06
0.0,0.187,59714.84
0.0,0.172,58816.65
0.0,0.158,56346.49
0.0,0.152,56011.05
0.0,0.157,54046.91
0.0,0.168,52364.98
0.0,0.188,50224.24
0.0,0.196,49074.07
0.0,0.206,48595.72
0.0,0.213,49485.09
0.0,0.219,51304.63
0.0,0.222,56937.08
0.0,0.219,63452.66
0.007,0.21,67764.96
0.072,0.162,69361.02
0.304,0.099,70295.47
0.377,0.061,71022.21
0.336,0.045,71328.29
0.211,0.04,70636.72
0.055,0.05,68657.69
0.0,0.082,67676.92
0.0,0.162,67620.49
0.0,0.214,69188.75
0.0,0.245,68892.33
0.0,0.275,67569.64
0.0,0.314,64137.67
0.0,0.362,61188.69
0.0,0.357,59102.65
0.0,0.355,55975.65
0.0,0.345,52346.95
0.0,0.33,49538.89
0.0,0.362,47705.22
0.0,0.433,47415.93
0.0,0.473,48118.01
0.0,0.479,50493.95
0.0,0.494,55809.31
0.0,0.527,62104.24
0.023,0.529,66316.48
0.115,0.502,67640.0
0.139,0.476,67862.75
0.076,0.557,68218.9
0.04,0.51,68418.62
0.034,0.455,68230.63
0.013,0.362,66814.06
0.0,0.284,66243.62
0.0,0.288,66266.47
0.0,0.264,67785.77
0.0,0.168,67218.77
0.0,0.129,65983.37
0.0,0.08,62387.61
0.0,0.067,58443.75
0.0,0.064,55825.39
0.0,0.05,52726.06
0.0,0.069,49291.94
0.0,0.1,46817.13
0.0,0.102,45539.64
0.0,0.086,45678.5
0.0,0.082,46076.84
0.0,0.076,48011.51
0.0,0.08,52023.19
0.0,0.057,58403.17
0.01,0.024,62527.28
0.029,0.008,63522.6
0.063,0.021,63798.27
0.109,0.038,63735.1
0.174,0.05,63839.94
0.163,0.067,63570.75
0.05,0.09,62664.56
0.0,0.122,62012.81
0.0,0.134,61758.79
0.0,0.144,63851.65
0.0,0.13,63731.54
0.0,0.121,62982.96
0.0,0.113,59843.75
0.0,0.079,56355.06
0.0,0.105,53633.9
0.0,0.147,50325.81
0.0,0.107,51048.63
0.0,0.085,48448.89
0.0,0.081,46627.8
0.0,0.106,45497.59
0.0,0.11,46157.31
0.0,0.116,48052.22
0.0,0.131,52190.35
0.0,0.102,58486.57
0.003,0.122,62854.03
0.011,0.177,60920.85
0.016,0.254,62073.9
0.027,0.363,62198.35
0.038,0.568,62018.07
0.041,0.665,61237.84
0.01,0.706,60077.76
0.0,0.694,59659.59
0.0,0.636,59828.77
0.0,0.543,61826.56
0.0,0.48,61756.84
0.0,0.458,61145.28
0.0,0.405,57921.59
0.0,0.347,54952.62
0.0,0.33,52439.96
0.0,0.333,49302.4
0.0,0.363,46633.25
0.0,0.37,43852.68
0.0,0.369,41858.93
0.0,0.379,41935.73
0.0,0.368,42182.87
0.0,0.344,43233.01
0.0,0.353,46698.37
0.0,0.382,51409.37
0.012,0.418,55272.33
0.041,0.427,57169.22
0.077,0.421,57990.26
0.102,0.406,58162.63
0.138,0.377,58542.21
0.106,0.352,57370.27
0.031,0.331,55426.01
0.0,0.339,54953.74
0.0,0.361,56124.78
0.0,0.385,57742.14
0.0,0.404,57834.61
0.0,0.391,56361.18
0.0,0.362,53358.83
0.0,0.331,49934.78
0.0,0.313,47565.11
0.0,0.317,44372.15
0.0,0.32,41412.96
0.0,0.271,37995.09
0.0,0.211,36388.81
0.0,0.211,36836.28
0.0,0.21,37167.38
0.0,0.206,37970.44
0.0,0.171,38343.08
0.0,0.185,40003.16
0.001,0.219,43761.58
0.008,0.25,47072.42
0.015,0.288,49453.23
0.019,0.325,50478.36
0.017,0.392,51822.34
0.008,0.505,49738.31
0.0,0.52,48153.61
0.0,0.488,46399.47
0.0,0.482,47036.81
0.0,0.463,50130.39
0.0,0.414,50451.14
0.0,0.41,47366.8
0.0,0.447,44215.01
0.0,0.512,42523.82
0.0,0.529,42444.81
0.0,0.498,40521.57
0.0,0.499,38277.68
0.0,0.541,36069.2
0.0,0.57,34422.55
0.0,0.544,34890.14
0.0,0.525,35233.52
0.0,0.548,35502.88
0.0,0.587,35481.14
0.0,0.598,36444.58
0.004,0.613,38950.46
0.025,0.599,42148.12
